代號,名稱,年度,季別,現金股利,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-盈餘轉增資配股(元/股),股東配發-股東配股總股數(股)
2247,汎德永業,108,Y1,8.4375,109/06/12,108/01/01~108/12/31,股東會確認,8.4375,0.0,0
2247,汎德永業,108,Y1,8.4375,109/06/12,108/01/01~108/12/31,股東會確認,8.4375,0.0,0
2247,汎德永業,108,Y1,8.4375,109/06/12,108/01/01~108/12/31,股東會確認,8.4375,0.0,0
2247,汎德永業,108,Y1,8.4375,109/06/12,108/01/01~108/12/31,股東會確認,8.4375,0.0,0
2248,華勝-KY,108,Y1,0.5866,109/06/23,108/01/01~108/12/31,股東會確認,0.5866,0.0,0
2248,華勝-KY,108,Y1,0.5866,109/06/23,108/01/01~108/12/31,股東會確認,0.5866,0.0,0
2248,華勝-KY,108,Y1,0.5866,109/06/23,108/01/01~108/12/31,股東會確認,0.5866,0.0,0
2248,華勝-KY,108,Y1,0.5866,109/06/23,108/01/01~108/12/31,股東會確認,0.5866,0.0,0
2301,光寶科,108,Q2,0.0,不適用,108/04/01~108/06/30,董事會決議,0.0,0.0,0
2301,光寶科,108,Q3,0.0,不適用,108/07/01~108/09/30,董事會決議,0.0,0.0,0
2301,光寶科,108,Q2,0.0,不適用,108/04/01~108/06/30,董事會決議,0.0,0.0,0
2301,光寶科,108,Q4,3.2,不適用,108/10/01~108/12/31,董事會決議,3.2,0.0,0
2301,光寶科,108,Q3,0.0,不適用,108/07/01~108/09/30,董事會決議,0.0,0.0,0
2301,光寶科,108,Q4,3.2,不適用,108/10/01~108/12/31,董事會決議,3.2,0.0,0
2301,光寶科,108,Q3,0.0,不適用,108/07/01~108/09/30,董事會決議,0.0,0.0,0
2301,光寶科,108,Q4,3.2,不適用,108/10/01~108/12/31,董事會決議,3.2,0.0,0
2301,光寶科,108,Q2,0.0,不適用,108/04/01~108/06/30,董事會決議,0.0,0.0,0
2301,光寶科,108,Q2,0.0,不適用,108/04/01~108/06/30,董事會決議,0.0,0.0,0
2301,光寶科,108,Q4,3.2,不適用,108/10/01~108/12/31,董事會決議,3.2,0.0,0
2301,光寶科,108,Q3,0.0,不適用,108/07/01~108/09/30,董事會決議,0.0,0.0,0
2302,麗正,108,Y1,0.0,109/06/23,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2302,麗正,108,Y1,0.0,109/06/23,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2302,麗正,108,Y1,0.0,109/06/23,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2302,麗正,108,Y1,0.0,109/06/23,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2303,聯電,108,Y1,0.75,109/06/10,108/01/01~108/12/31,股東會確認,0.75,0.0,0
2303,聯電,108,Y1,0.75,109/06/10,108/01/01~108/12/31,股東會確認,0.75,0.0,0
2303,聯電,108,Y1,0.75,109/06/10,108/01/01~108/12/31,股東會確認,0.75,0.0,0
2303,聯電,108,Y1,0.75,109/06/10,108/01/01~108/12/31,股東會確認,0.75,0.0,0
2305,全友,108,Y1,0.0,109/05/28,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2305,全友,108,Y1,0.0,109/05/28,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2305,全友,108,Y1,0.0,109/05/28,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2305,全友,108,Y1,0.0,109/05/28,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2308,台達電,108,Y1,5.0,109/06/10,108/01/01~108/12/31,股東會確認,5.0,0.0,0
2308,台達電,108,Y1,5.0,109/06/10,108/01/01~108/12/31,股東會確認,5.0,0.0,0
2308,台達電,108,Y1,5.0,109/06/10,108/01/01~108/12/31,股東會確認,5.0,0.0,0
2308,台達電,108,Y1,5.0,109/06/10,108/01/01~108/12/31,股東會確認,5.0,0.0,0
2312,金寶,108,Y1,0.3,不適用,108/01/01~108/12/31,董事會決議,0.3,0.0,0
2312,金寶,108,Y1,0.3,不適用,108/01/01~108/12/31,董事會決議,0.3,0.0,0
2312,金寶,108,Y1,0.3,不適用,108/01/01~108/12/31,董事會決議,0.3,0.0,0
2312,金寶,108,Y1,0.3,不適用,108/01/01~108/12/31,董事會決議,0.3,0.0,0
2313,華通,108,Y1,1.2,不適用,108/01/01~108/12/31,董事會決議,1.2,0.0,0
2313,華通,108,Y1,1.2,不適用,108/01/01~108/12/31,董事會決議,1.2,0.0,0
2313,華通,108,Y1,1.2,不適用,108/01/01~108/12/31,董事會決議,1.2,0.0,0
2313,華通,108,Y1,1.2,不適用,108/01/01~108/12/31,董事會決議,1.2,0.0,0
2314,台揚,108,Y1,0.0,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2314,台揚,108,Y1,0.0,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2314,台揚,108,Y1,0.0,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2314,台揚,108,Y1,0.0,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2316,楠梓電,108,Y1,0.5,109/06/16,108/01/01~108/12/31,股東會確認,0.5,0.0,0
2316,楠梓電,108,Y1,0.5,109/06/16,108/01/01~108/12/31,股東會確認,0.5,0.0,0
2316,楠梓電,108,Y1,0.5,109/06/16,108/01/01~108/12/31,股東會確認,0.5,0.0,0
2316,楠梓電,108,Y1,0.5,109/06/16,108/01/01~108/12/31,股東會確認,0.5,0.0,0
2317,鴻海,108,Y1,4.2,109/06/23,108/01/01~108/12/31,董事會決議,4.2,0.0,0
2317,鴻海,108,Y1,4.2,109/06/23,108/01/01~108/12/31,董事會決議,4.2,0.0,0
2317,鴻海,108,Y1,4.2,109/06/23,108/01/01~108/12/31,董事會決議,4.2,0.0,0
2317,鴻海,108,Y1,4.2,109/06/23,108/01/01~108/12/31,董事會決議,4.2,0.0,0
2321,東訊,108,Y1,0.0,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2321,東訊,108,Y1,0.0,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2321,東訊,108,Y1,0.0,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2321,東訊,108,Y1,0.0,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2323,中環,108,Y1,0.15,109/06/16,108/01/01~108/12/31,股東會確認,0.15,0.0,0
2323,中環,108,Y1,0.15,109/06/16,108/01/01~108/12/31,股東會確認,0.15,0.0,0
2323,中環,108,Y1,0.15,109/06/16,108/01/01~108/12/31,股東會確認,0.15,0.0,0
2323,中環,108,Y1,0.15,109/06/16,108/01/01~108/12/31,股東會確認,0.15,0.0,0
2324,仁寶,108,Y1,1.0,不適用,108/01/01~108/12/31,董事會決議,1.0,0.0,0
2324,仁寶,108,Y1,1.0,不適用,108/01/01~108/12/31,董事會決議,1.0,0.0,0
2324,仁寶,108,Y1,1.0,不適用,108/01/01~108/12/31,董事會決議,1.0,0.0,0
2324,仁寶,108,Y1,1.0,不適用,108/01/01~108/12/31,董事會決議,1.0,0.0,0
2327,國巨*,108,H2,15.0,不適用,108/07/01~108/12/31,董事會決議,15.0,0.0,0
2327,國巨*,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2327,國巨*,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2327,國巨*,108,H2,15.0,不適用,108/07/01~108/12/31,董事會決議,15.0,0.0,0
2327,國巨*,108,H2,15.0,不適用,108/07/01~108/12/31,董事會決議,15.0,0.0,0
2327,國巨*,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2327,國巨*,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2327,國巨*,108,H2,15.0,不適用,108/07/01~108/12/31,董事會決議,15.0,0.0,0
2328,廣宇,108,Y1,1.0,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.0,0.0,0
2328,廣宇,108,Y1,1.0,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.0,0.0,0
2328,廣宇,108,Y1,1.0,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.0,0.0,0
2328,廣宇,108,Y1,1.0,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.0,0.0,0
2329,華泰,108,Y1,0.15,109/06/18,108/01/01~108/12/31,股東會確認,0.15,0.0,0
2329,華泰,108,Y1,0.15,109/06/18,108/01/01~108/12/31,股東會確認,0.15,0.0,0
2329,華泰,108,Y1,0.15,109/06/18,108/01/01~108/12/31,股東會確認,0.15,0.0,0
2329,華泰,108,Y1,0.15,109/06/18,108/01/01~108/12/31,股東會確認,0.15,0.0,0
2330,台積電,108,Q3,2.5,不適用,108/07/01~108/09/30,董事會決議,2.5,0.0,0
2330,台積電,108,Q2,2.5,不適用,108/04/01~108/06/30,董事會決議,2.5,0.0,0
2330,台積電,108,Q1,2.0,不適用,108/01/01~108/03/31,董事會決議,2.0,0.0,0
2330,台積電,108,Q4,2.5,&nbsp,108/10/01~108/12/31,董事會決議,2.5,0.0,0
2330,台積電,108,Q3,2.5,不適用,108/07/01~108/09/30,董事會決議,2.5,0.0,0
2330,台積電,108,Q1,2.0,不適用,108/01/01~108/03/31,董事會決議,2.0,0.0,0
2330,台積電,108,Q4,2.5,&nbsp,108/10/01~108/12/31,董事會決議,2.5,0.0,0
2330,台積電,108,Q2,2.5,不適用,108/04/01~108/06/30,董事會決議,2.5,0.0,0
2330,台積電,108,Q4,2.5,&nbsp,108/10/01~108/12/31,董事會決議,2.5,0.0,0
2330,台積電,108,Q3,2.5,不適用,108/07/01~108/09/30,董事會決議,2.5,0.0,0
2330,台積電,108,Q4,2.5,&nbsp,108/10/01~108/12/31,董事會決議,2.5,0.0,0
2330,台積電,108,Q3,2.5,不適用,108/07/01~108/09/30,董事會決議,2.5,0.0,0
2330,台積電,108,Q2,2.5,不適用,108/04/01~108/06/30,董事會決議,2.5,0.0,0
2330,台積電,108,Q1,2.0,不適用,108/01/01~108/03/31,董事會決議,2.0,0.0,0
2330,台積電,108,Q1,2.0,不適用,108/01/01~108/03/31,董事會決議,2.0,0.0,0
2330,台積電,108,Q2,2.5,不適用,108/04/01~108/06/30,董事會決議,2.5,0.0,0
2331,精英,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2331,精英,108,H2,0.0,不適用,108/07/01~108/12/31,董事會決議,0.0,0.0,0
2331,精英,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2331,精英,108,H2,0.0,不適用,108/07/01~108/12/31,董事會決議,0.0,0.0,0
2331,精英,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2331,精英,108,H2,0.0,不適用,108/07/01~108/12/31,董事會決議,0.0,0.0,0
2331,精英,108,H2,0.0,不適用,108/07/01~108/12/31,董事會決議,0.0,0.0,0
2331,精英,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2332,友訊,108,Y1,0.0,不適用,108/01/01~108/12/31,董事會決議,0.0,0.0,0
2332,友訊,108,Y1,0.0,不適用,108/01/01~108/12/31,董事會決議,0.0,0.0,0
2332,友訊,108,Y1,0.0,不適用,108/01/01~108/12/31,董事會決議,0.0,0.0,0
2332,友訊,108,Y1,0.0,不適用,108/01/01~108/12/31,董事會決議,0.0,0.0,0
2337,旺宏,108,Y1,1.2,109/05/27,108/01/01~108/12/31,股東會確認,1.2,0.0,0
2337,旺宏,108,Y1,1.2,109/05/27,108/01/01~108/12/31,股東會確認,1.2,0.0,0
2337,旺宏,108,Y1,1.2,109/05/27,108/01/01~108/12/31,股東會確認,1.2,0.0,0
2337,旺宏,108,Y1,1.2,109/05/27,108/01/01~108/12/31,股東會確認,1.2,0.0,0
2338,光罩,108,Y1,1.0,109/06/10,108/01/01~108/12/31,股東會確認,1.0,0.0,0
2338,光罩,108,Y1,1.0,109/06/10,108/01/01~108/12/31,股東會確認,1.0,0.0,0
2338,光罩,108,Y1,1.0,109/06/10,108/01/01~108/12/31,股東會確認,1.0,0.0,0
2338,光罩,108,Y1,1.0,109/06/10,108/01/01~108/12/31,股東會確認,1.0,0.0,0
2340,台亞,108,Y1,0.0,不適用,108/01/01~108/12/31,董事會決議,0.0,0.0,0
2340,台亞,108,Y1,0.0,不適用,108/01/01~108/12/31,董事會決議,0.0,0.0,0
2340,台亞,108,Y1,0.0,不適用,108/01/01~108/12/31,董事會決議,0.0,0.0,0
2340,台亞,108,Y1,0.0,不適用,108/01/01~108/12/31,董事會決議,0.0,0.0,0
2342,茂矽,108,Y1,0.0,109/06/17,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2342,茂矽,108,Y1,0.0,109/06/17,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2342,茂矽,108,Y1,0.0,109/06/17,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2342,茂矽,108,Y1,0.0,109/06/17,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2344,華邦電,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2344,華邦電,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2344,華邦電,108,H2,0.1,109/06/12,108/07/01~108/12/31,董事會決議,0.1,0.0,0
2344,華邦電,108,H2,0.1,109/06/12,108/07/01~108/12/31,董事會決議,0.1,0.0,0
2344,華邦電,108,H2,0.1,109/06/12,108/07/01~108/12/31,董事會決議,0.1,0.0,0
2344,華邦電,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2344,華邦電,108,H2,0.1,109/06/12,108/07/01~108/12/31,董事會決議,0.1,0.0,0
2344,華邦電,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2345,智邦,108,Y1,6.2,109/06/18,108/01/01~108/12/31,股東會確認,6.2,0.0,0
2345,智邦,108,Y1,6.2,109/06/18,108/01/01~108/12/31,股東會確認,6.2,0.0,0
2345,智邦,108,Y1,6.2,109/06/18,108/01/01~108/12/31,股東會確認,6.2,0.0,0
2345,智邦,108,Y1,6.2,109/06/18,108/01/01~108/12/31,股東會確認,6.2,0.0,0
2347,聯強,108,Y1,2.6,109/06/12,108/01/01~108/12/31,董事會決議,2.6,0.0,0
2347,聯強,108,Y1,2.6,109/06/12,108/01/01~108/12/31,董事會決議,2.6,0.0,0
2347,聯強,108,Y1,2.6,109/06/12,108/01/01~108/12/31,董事會決議,2.6,0.0,0
2347,聯強,108,Y1,2.6,109/06/12,108/01/01~108/12/31,董事會決議,2.6,0.0,0
2348,海悅,108,Y1,4.5,109/06/12,108/01/01~108/12/31,股東會確認,4.5,0.0,0
2348,海悅,108,Y1,4.5,109/06/12,108/01/01~108/12/31,股東會確認,4.5,0.0,0
2348,海悅,108,Y1,4.5,109/06/12,108/01/01~108/12/31,股東會確認,4.5,0.0,0
2348,海悅,108,Y1,4.5,109/06/12,108/01/01~108/12/31,股東會確認,4.5,0.0,0
2349,錸德,108,Y1,0.0,109/06/17,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2349,錸德,108,Y1,0.0,109/06/17,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2349,錸德,108,Y1,0.0,109/06/17,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2349,錸德,108,Y1,0.0,109/06/17,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2351,順德,108,Y1,1.8,109/06/23,108/01/01~108/12/31,股東會確認,1.8,0.0,0
2351,順德,108,Y1,1.8,109/06/23,108/01/01~108/12/31,股東會確認,1.8,0.0,0
2351,順德,108,Y1,1.8,109/06/23,108/01/01~108/12/31,股東會確認,1.8,0.0,0
2351,順德,108,Y1,1.8,109/06/23,108/01/01~108/12/31,股東會確認,1.8,0.0,0
2352,佳世達,108,Y1,0.75,不適用,108/01/01~108/12/31,董事會決議,0.75,0.0,0
2352,佳世達,108,Y1,0.75,不適用,108/01/01~108/12/31,董事會決議,0.75,0.0,0
2352,佳世達,108,Y1,0.75,不適用,108/01/01~108/12/31,董事會決議,0.75,0.0,0
2352,佳世達,108,Y1,0.75,不適用,108/01/01~108/12/31,董事會決議,0.75,0.0,0
2353,宏��,108,Y1,0.443909,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.443909,0.0,0
2353,宏��,108,Y1,0.443909,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.443909,0.0,0
2353,宏��,108,Y1,0.443909,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.443909,0.0,0
2353,宏��,108,Y1,0.443909,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.443909,0.0,0
2354,鴻準,108,Y1,2.5,109/06/23,108/01/01~108/12/31,董事會決議,2.5,0.0,0
2354,鴻準,108,Y1,2.5,109/06/23,108/01/01~108/12/31,董事會決議,2.5,0.0,0
2354,鴻準,108,Y1,2.5,109/06/23,108/01/01~108/12/31,董事會決議,2.5,0.0,0
2354,鴻準,108,Y1,2.5,109/06/23,108/01/01~108/12/31,董事會決議,2.5,0.0,0
2355,敬鵬,108,Y1,1.0,109/06/23,108/01/01~108/12/31,股東會確認,1.0,0.0,0
2355,敬鵬,108,Y1,1.0,109/06/23,108/01/01~108/12/31,股東會確認,1.0,0.0,0
2355,敬鵬,108,Y1,1.0,109/06/23,108/01/01~108/12/31,股東會確認,1.0,0.0,0
2355,敬鵬,108,Y1,1.0,109/06/23,108/01/01~108/12/31,股東會確認,1.0,0.0,0
2356,英業達,108,Y1,1.3,不適用,108/01/01~108/12/31,董事會決議,1.3,0.0,0
2356,英業達,108,Y1,1.3,不適用,108/01/01~108/12/31,董事會決議,1.3,0.0,0
2356,英業達,108,Y1,1.3,不適用,108/01/01~108/12/31,董事會決議,1.3,0.0,0
2356,英業達,108,Y1,1.3,不適用,108/01/01~108/12/31,董事會決議,1.3,0.0,0
2357,華碩,108,Y1,14.0,109/06/09,108/01/01~108/12/31,股東會確認,14.0,0.0,0
2357,華碩,108,Y1,14.0,109/06/09,108/01/01~108/12/31,股東會確認,14.0,0.0,0
2357,華碩,108,Y1,14.0,109/06/09,108/01/01~108/12/31,股東會確認,14.0,0.0,0
2357,華碩,108,Y1,14.0,109/06/09,108/01/01~108/12/31,股東會確認,14.0,0.0,0
2359,所羅門,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2359,所羅門,108,H2,0.8,109/06/02,108/07/01~108/12/31,股東會確認,0.8,0.0,0
2359,所羅門,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2359,所羅門,108,H2,0.8,109/06/02,108/07/01~108/12/31,股東會確認,0.8,0.0,0
2359,所羅門,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2359,所羅門,108,H2,0.8,109/06/02,108/07/01~108/12/31,股東會確認,0.8,0.0,0
2359,所羅門,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2359,所羅門,108,H2,0.8,109/06/02,108/07/01~108/12/31,股東會確認,0.8,0.0,0
2360,致茂,108,Y1,3.00654711,不適用,108/01/01~108/12/31,董事會決議,3.00654711,0.0,0
2360,致茂,108,Y1,3.00654711,不適用,108/01/01~108/12/31,董事會決議,3.00654711,0.0,0
2360,致茂,108,Y1,3.00654711,不適用,108/01/01~108/12/31,董事會決議,3.00654711,0.0,0
2360,致茂,108,Y1,3.00654711,不適用,108/01/01~108/12/31,董事會決議,3.00654711,0.0,0
2362,藍天,108,Y1,0.0,不適用,108/01/01~108/12/31,董事會決議,0.0,0.0,0
2362,藍天,108,Y1,0.0,不適用,108/01/01~108/12/31,董事會決議,0.0,0.0,0
2362,藍天,108,Y1,0.0,不適用,108/01/01~108/12/31,董事會決議,0.0,0.0,0
2362,藍天,108,Y1,0.0,不適用,108/01/01~108/12/31,董事會決議,0.0,0.0,0
2363,矽統,108,Y1,0.347,109/06/12,108/01/01~108/12/31,股東會確認,0.347,1.388,76904996
2363,矽統,108,Y1,0.347,109/06/12,108/01/01~108/12/31,股東會確認,0.347,1.388,76904996
2363,矽統,108,Y1,0.347,109/06/12,108/01/01~108/12/31,股東會確認,0.347,1.388,76904996
2363,矽統,108,Y1,0.347,109/06/12,108/01/01~108/12/31,股東會確認,0.347,1.388,76904996
2364,倫飛,108,Y1,0.0,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2364,倫飛,108,Y1,0.0,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2364,倫飛,108,Y1,0.0,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2364,倫飛,108,Y1,0.0,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2365,昆盈,108,Q2,0.0,不適用,108/04/01~108/06/30,董事會決議,0.0,0.0,0
2365,昆盈,108,Q3,0.0,不適用,108/07/01~108/09/30,董事會決議,0.0,0.0,0
2365,昆盈,108,Q4,0.0,109/06/18,108/10/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.0,0.0,0
2365,昆盈,108,Q1,0.0,不適用,108/01/01~108/03/31,董事會決議,0.0,0.0,0
2365,昆盈,108,Q4,0.0,109/06/18,108/10/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.0,0.0,0
2365,昆盈,108,Q3,0.0,不適用,108/07/01~108/09/30,董事會決議,0.0,0.0,0
2365,昆盈,108,Q1,0.0,不適用,108/01/01~108/03/31,董事會決議,0.0,0.0,0
2365,昆盈,108,Q2,0.0,不適用,108/04/01~108/06/30,董事會決議,0.0,0.0,0
2365,昆盈,108,Q3,0.0,不適用,108/07/01~108/09/30,董事會決議,0.0,0.0,0
2365,昆盈,108,Q4,0.0,109/06/18,108/10/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.0,0.0,0
2365,昆盈,108,Q1,0.0,不適用,108/01/01~108/03/31,董事會決議,0.0,0.0,0
2365,昆盈,108,Q2,0.0,不適用,108/04/01~108/06/30,董事會決議,0.0,0.0,0
2365,昆盈,108,Q1,0.0,不適用,108/01/01~108/03/31,董事會決議,0.0,0.0,0
2365,昆盈,108,Q2,0.0,不適用,108/04/01~108/06/30,董事會決議,0.0,0.0,0
2365,昆盈,108,Q3,0.0,不適用,108/07/01~108/09/30,董事會決議,0.0,0.0,0
2365,昆盈,108,Q4,0.0,109/06/18,108/10/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.0,0.0,0
2367,燿華,108,Y1,0.8,109/06/09,108/01/01~108/12/31,股東會確認,0.8,0.0,0
2367,燿華,108,Y1,0.8,109/06/09,108/01/01~108/12/31,股東會確認,0.8,0.0,0
2367,燿華,108,Y1,0.8,109/06/09,108/01/01~108/12/31,股東會確認,0.8,0.0,0
2367,燿華,108,Y1,0.8,109/06/09,108/01/01~108/12/31,股東會確認,0.8,0.0,0
2368,金像電,108,Y1,0.0,109/06/09,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2368,金像電,108,Y1,0.0,109/06/09,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2368,金像電,108,Y1,0.0,109/06/09,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2368,金像電,108,Y1,0.0,109/06/09,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2369,菱生,108,Y1,0.0,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2369,菱生,108,Y1,0.0,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2369,菱生,108,Y1,0.0,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2369,菱生,108,Y1,0.0,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2371,大同,108,Y1,0.0,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2371,大同,108,Y1,0.0,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2371,大同,108,Y1,0.0,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2371,大同,108,Y1,0.0,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0.0,0
2373,震旦行,108,Y1,5.8,109/06/10,108/01/01~108/12/31,股東會確認,5.8,0.0,0
2373,震旦行,108,Y1,5.8,109/06/10,108/01/01~108/12/31,股東會確認,5.8,0.0,0
2373,震旦行,108,Y1,5.8,109/06/10,108/01/01~108/12/31,股東會確認,5.8,0.0,0
2373,震旦行,108,Y1,5.8,109/06/10,108/01/01~108/12/31,股東會確認,5.8,0.0,0
2374,佳能,108,Y1,0.3,109/06/17,108/01/01~108/12/31,董事會決議,0.3,0.0,0
2374,佳能,108,Y1,0.3,109/06/17,108/01/01~108/12/31,董事會決議,0.3,0.0,0
2374,佳能,108,Y1,0.3,109/06/17,108/01/01~108/12/31,董事會決議,0.3,0.0,0
2374,佳能,108,Y1,0.3,109/06/17,108/01/01~108/12/31,董事會決議,0.3,0.0,0
2375,凱美,108,Y1,0.5,109/06/05,108/01/01~108/12/31,股東會確認,0.5,0.0,0
2375,凱美,108,Y1,0.5,109/06/05,108/01/01~108/12/31,股東會確認,0.5,0.0,0
2375,凱美,108,Y1,0.5,109/06/05,108/01/01~108/12/31,股東會確認,0.5,0.0,0
2375,凱美,108,Y1,0.5,109/06/05,108/01/01~108/12/31,股東會確認,0.5,0.0,0
2376,技嘉,108,Y1,2.2,不適用,108/01/01~108/12/31,董事會決議,2.2,0.0,0
2376,技嘉,108,Y1,2.2,不適用,108/01/01~108/12/31,董事會決議,2.2,0.0,0
2376,技嘉,108,Y1,2.2,不適用,108/01/01~108/12/31,董事會決議,2.2,0.0,0
2376,技嘉,108,Y1,2.2,不適用,108/01/01~108/12/31,董事會決議,2.2,0.0,0
2377,微星,108,Y1,4.2,不適用,108/01/01~108/12/31,董事會決議,4.2,0.0,0
2377,微星,108,Y1,4.2,不適用,108/01/01~108/12/31,董事會決議,4.2,0.0,0
2377,微星,108,Y1,4.2,不適用,108/01/01~108/12/31,董事會決議,4.2,0.0,0
2377,微星,108,Y1,4.2,不適用,108/01/01~108/12/31,董事會決議,4.2,0.0,0
2379,瑞昱,108,Y1,9.0,109/06/10,108/01/01~108/12/31,董事會決議,9.0,0.0,0
2379,瑞昱,108,Y1,9.0,109/06/10,108/01/01~108/12/31,董事會決議,9.0,0.0,0
2379,瑞昱,108,Y1,9.0,109/06/10,108/01/01~108/12/31,董事會決議,9.0,0.0,0
2379,瑞昱,108,Y1,9.0,109/06/10,108/01/01~108/12/31,董事會決議,9.0,0.0,0
2380,虹光,108,H2,0.0,不適用,108/07/01~108/12/31,董事會決議,0.0,0.0,0
2380,虹光,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2380,虹光,108,H2,0.0,不適用,108/07/01~108/12/31,董事會決議,0.0,0.0,0
2380,虹光,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2380,虹光,108,H2,0.0,不適用,108/07/01~108/12/31,董事會決議,0.0,0.0,0
2380,虹光,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2380,虹光,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
2380,虹光,108,H2,0.0,不適用,108/07/01~108/12/31,董事會決議,0.0,0.0,0
2382,廣達,108,Y1,3.7,109/06/19,108/01/01~108/12/31,股東會確認,3.7,0.0,0
2382,廣達,108,Y1,3.7,109/06/19,108/01/01~108/12/31,股東會確認,3.7,0.0,0
2382,廣達,108,Y1,3.7,109/06/19,108/01/01~108/12/31,股東會確認,3.7,0.0,0
