代號,名稱,年度,季別,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-股東配股總股數(股)
4416,三圓,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,1.0,60015612,0.0,0
4416,三圓,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,1.0,60015612,0.0,0
4417,金洲,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,2.0,167942798,0.0,0
4417,金洲,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,2.0,167942798,0.0,0
4417,金洲,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,2.0,167942798,0.0,0
4417,金洲,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,2.0,167942798,0.0,0
4419,皇家美食,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4419,皇家美食,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4419,皇家美食,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4419,皇家美食,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4420,光明,108,H1,不適用,108/01/01~108/06/30,董事會決議,1.0,40455000,0.0,0
4420,光明,108,H1,不適用,108/01/01~108/06/30,董事會決議,1.0,40455000,0.0,0
4420,光明,108,H2,不適用,108/07/01~108/12/31,董事會決議,1.0,40455000,0.0,0
4420,光明,108,H2,不適用,108/07/01~108/12/31,董事會決議,1.0,40455000,0.0,0
4420,光明,108,H1,不適用,108/01/01~108/06/30,董事會決議,1.0,40455000,0.0,0
4420,光明,108,H2,不適用,108/07/01~108/12/31,董事會決議,1.0,40455000,0.0,0
4420,光明,108,H2,不適用,108/07/01~108/12/31,董事會決議,1.0,40455000,0.0,0
4420,光明,108,H1,不適用,108/01/01~108/06/30,董事會決議,1.0,40455000,0.0,0
4426,利勤,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.48,77318151,0.72,11597722
4426,利勤,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.48,77318151,0.72,11597722
4426,利勤,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.48,77318151,0.72,11597722
4426,利勤,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.48,77318151,0.72,11597722
4430,耀億,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,1.5,84410414,0.0,0
4430,耀億,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,1.5,84410414,0.0,0
4430,耀億,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,1.5,84410414,0.0,0
4430,耀億,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,1.5,84410414,0.0,0
4432,銘旺實,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4432,銘旺實,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4432,銘旺實,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4432,銘旺實,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4433,興采,108,Y1,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.5,46008056,0.0,0
4433,興采,108,Y1,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.5,46008056,0.0,0
4433,興采,108,Y1,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.5,46008056,0.0,0
4433,興采,108,Y1,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.5,46008056,0.0,0
4438,廣越,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,7.5,775314690,0.0,0
4438,廣越,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,7.5,775314690,0.0,0
4438,廣越,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,7.5,775314690,0.0,0
4438,廣越,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,7.5,775314690,0.0,0
4439,冠星-KY,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,8.0,252000000,0.0,0
4439,冠星-KY,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,8.0,252000000,0.0,0
4439,冠星-KY,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,8.0,252000000,0.0,0
4439,冠星-KY,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,8.0,252000000,0.0,0
4440,宜新實業,108,Y1,109/05/28,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,2.0,72000000,1.2,7200000
4440,宜新實業,108,Y1,109/05/28,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,2.0,72000000,1.2,7200000
4440,宜新實業,108,Y1,109/05/28,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,2.0,72000000,1.2,7200000
4440,宜新實業,108,Y1,109/05/28,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,2.0,72000000,1.2,7200000
4502,健信,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.2,9825233,0.19999994,982523
4502,健信,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.2,9825233,0.19999994,982523
4502,健信,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.2,9825233,0.19999994,982523
4502,健信,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.2,9825233,0.19999994,982523
4503,金雨,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4503,金雨,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4503,金雨,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4503,金雨,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4506,崇友,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,2.7,477932400,0.0,0
4506,崇友,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,2.7,477932400,0.0,0
4506,崇友,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,2.7,477932400,0.0,0
4506,崇友,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,2.7,477932400,0.0,0
4510,高鋒,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4510,高鋒,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4510,高鋒,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4510,高鋒,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4513,福裕,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4513,福裕,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4513,福裕,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4513,福裕,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4523,永彰,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4523,永彰,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4523,永彰,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4523,永彰,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4526,東台,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.2,50965292,0.0,0
4526,東台,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.2,50965292,0.0,0
4526,東台,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.2,50965292,0.0,0
4526,東台,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.2,50965292,0.0,0
4527,方方土霖,108,Y1,109/05/28,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.6,121843792,0.0,0
4527,方方土霖,108,Y1,109/05/28,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.6,121843792,0.0,0
4527,方方土霖,108,Y1,109/05/28,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.6,121843792,0.0,0
4527,方方土霖,108,Y1,109/05/28,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.6,121843792,0.0,0
4528,江興鍛,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,1.8,137725683,0.0,0
4528,江興鍛,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,1.8,137725683,0.0,0
4528,江興鍛,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,1.8,137725683,0.0,0
4528,江興鍛,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,1.8,137725683,0.0,0
4529,淳紳,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,0,0.0,0
4529,淳紳,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,0,0.0,0
4529,淳紳,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,0,0.0,0
4529,淳紳,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,0,0.0,0
4530,宏易,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4530,宏易,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4530,宏易,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4530,宏易,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4532,瑞智,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.5,252457553,0.0,0
4532,瑞智,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.5,252457553,0.0,0
4532,瑞智,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.5,252457553,0.0,0
4532,瑞智,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.5,252457553,0.0,0
4533,協易機,108,Y1,109/06/09,108/01/01~108/12/31,董事會決議,0.0,39608528,0.0,0
4533,協易機,108,Y1,109/06/09,108/01/01~108/12/31,董事會決議,0.0,39608528,0.0,0
4533,協易機,108,Y1,109/06/09,108/01/01~108/12/31,董事會決議,0.0,39608528,0.0,0
4533,協易機,108,Y1,109/06/09,108/01/01~108/12/31,董事會決議,0.0,39608528,0.0,0
4534,慶騰,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4534,慶騰,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4534,慶騰,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4534,慶騰,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4535,至興,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.7,75661740,0.0,0
4535,至興,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.7,75661740,0.0,0
4535,至興,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.7,75661740,0.0,0
4535,至興,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.7,75661740,0.0,0
4536,拓凱,108,Y1,109/05/27,108/01/01~108/12/31,股東會確認,6.0,544920000,0.0,0
4536,拓凱,108,Y1,109/05/27,108/01/01~108/12/31,股東會確認,6.0,544920000,0.0,0
4536,拓凱,108,Y1,109/05/27,108/01/01~108/12/31,股東會確認,6.0,544920000,0.0,0
4536,拓凱,108,Y1,109/05/27,108/01/01~108/12/31,股東會確認,6.0,544920000,0.0,0
4538,大詠城,108,Y1,109/06/18,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.2,9520000,0.6,2856000
4538,大詠城,108,Y1,109/06/18,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.2,9520000,0.6,2856000
4538,大詠城,108,Y1,109/06/18,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.2,9520000,0.6,2856000
4538,大詠城,108,Y1,109/06/18,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.2,9520000,0.6,2856000
4540,全球傳動,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4540,全球傳動,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4540,全球傳動,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4540,全球傳動,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4541,晟田,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.7,48649348,0.0,0
4541,晟田,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.7,48649348,0.0,0
4541,晟田,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.7,48649348,0.0,0
4541,晟田,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.7,48649348,0.0,0
4542,科嶠,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,1.2,33942480,0.0,0
4542,科嶠,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,1.2,33942480,0.0,0
4542,科嶠,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,1.2,33942480,0.0,0
4542,科嶠,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,1.2,33942480,0.0,0
4543,萬在,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.7,39879000,0.0,0
4543,萬在,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.7,39879000,0.0,0
4543,萬在,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.7,39879000,0.0,0
4543,萬在,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.7,39879000,0.0,0
4545,銘鈺,108,Y1,109/05/15,108/01/01~108/12/31,股東會確認,0.1,26950000,0.0,0
4545,銘鈺,108,Y1,109/05/15,108/01/01~108/12/31,股東會確認,0.1,26950000,0.0,0
4545,銘鈺,108,Y1,109/05/15,108/01/01~108/12/31,股東會確認,0.1,26950000,0.0,0
4545,銘鈺,108,Y1,109/05/15,108/01/01~108/12/31,股東會確認,0.1,26950000,0.0,0
4549,桓達,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,4.0,167534740,0.0,0
4549,桓達,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,4.0,167534740,0.0,0
4549,桓達,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,4.0,167534740,0.0,0
4549,桓達,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,4.0,167534740,0.0,0
4550,長佳,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,1.5,55645269,0.20000002,741937
4550,長佳,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,1.5,55645269,0.20000002,741937
4550,長佳,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,1.5,55645269,0.20000002,741937
4550,長佳,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,1.5,55645269,0.20000002,741937
4551,智伸科,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,2.5,204835000,0.0,0
4551,智伸科,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,2.5,204835000,0.0,0
4551,智伸科,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,2.5,204835000,0.0,0
4551,智伸科,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,2.5,204835000,0.0,0
4552,力達-KY,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,1.7,197200000,0.0,0
4552,力達-KY,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,1.7,197200000,0.0,0
4552,力達-KY,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,1.7,197200000,0.0,0
4552,力達-KY,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,1.7,197200000,0.0,0
4554,橙的,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.1,2137490,0.0,0
4554,橙的,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.1,2137490,0.0,0
4554,橙的,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.1,2137490,0.0,0
4554,橙的,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.1,2137490,0.0,0
4555,氣立,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.6,80256000,0.0,0
4555,氣立,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.6,80256000,0.0,0
4555,氣立,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.6,80256000,0.0,0
4555,氣立,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.6,80256000,0.0,0
4556,旭然,108,Y1,109/06/19,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.5,29219400,0.0,0
4556,旭然,108,Y1,109/06/19,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.5,29219400,0.0,0
4556,旭然,108,Y1,109/06/19,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.5,29219400,0.0,0
4556,旭然,108,Y1,109/06/19,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.5,29219400,0.0,0
4557,永新-KY,108,Y1,109/06/02,108/01/01~108/12/31,股東會確認,5.0,199040000,0.0,0
4557,永新-KY,108,Y1,109/06/02,108/01/01~108/12/31,股東會確認,5.0,199040000,0.0,0
4557,永新-KY,108,Y1,109/06/02,108/01/01~108/12/31,股東會確認,5.0,199040000,0.0,0
4557,永新-KY,108,Y1,109/06/02,108/01/01~108/12/31,股東會確認,5.0,199040000,0.0,0
4558,寶緯,108,Y1,109/05/29,108/01/01~108/12/31,股東會確認,0.5,22050000,0.0,0
4558,寶緯,108,Y1,109/05/29,108/01/01~108/12/31,股東會確認,0.5,22050000,0.0,0
4558,寶緯,108,Y1,109/05/29,108/01/01~108/12/31,股東會確認,0.5,22050000,0.0,0
4558,寶緯,108,Y1,109/05/29,108/01/01~108/12/31,股東會確認,0.5,22050000,0.0,0
4560,強信-KY,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,4.0,270590476,0.0,0
4560,強信-KY,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,4.0,270590476,0.0,0
4560,強信-KY,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,4.0,270590476,0.0,0
4560,強信-KY,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,4.0,270590476,0.0,0
4561,健椿,108,Y1,109/06/16,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.25,14630405,0.0,0
4561,健椿,108,Y1,109/06/16,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.25,14630405,0.0,0
4561,健椿,108,Y1,109/06/16,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.25,14630405,0.0,0
4561,健椿,108,Y1,109/06/16,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.25,14630405,0.0,0
4562,穎漢,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4562,穎漢,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4562,穎漢,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4562,穎漢,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4563,百德,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4563,百德,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4563,百德,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4563,百德,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4564,元翎,108,Y1,不適用,108/01/01~108/12/31,董事會決議,2.2,396221767,0.0,0
4564,元翎,108,Y1,不適用,108/01/01~108/12/31,董事會決議,2.2,396221767,0.0,0
4564,元翎,108,Y1,不適用,108/01/01~108/12/31,董事會決議,2.2,396221767,0.0,0
4564,元翎,108,Y1,不適用,108/01/01~108/12/31,董事會決議,2.2,396221767,0.0,0
4566,時碩工業,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.65,110402325,0.0,0
4566,時碩工業,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.65,110402325,0.0,0
4566,時碩工業,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.65,110402325,0.0,0
4566,時碩工業,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.65,110402325,0.0,0
4568,科際精密,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,3.2,97072000,0.0,0
4568,科際精密,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,3.2,97072000,0.0,0
4568,科際精密,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,3.2,97072000,0.0,0
4568,科際精密,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,3.2,97072000,0.0,0
4571,鈞興-KY,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,3.3,157080000,0.0,0
4571,鈞興-KY,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,3.3,157080000,0.0,0
4571,鈞興-KY,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,3.3,157080000,0.0,0
4571,鈞興-KY,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,3.3,157080000,0.0,0
4572,駐龍,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.56,179000000,0.0,0
4572,駐龍,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.56,179000000,0.0,0
4572,駐龍,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.56,179000000,0.0,0
4572,駐龍,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,0.56,179000000,0.0,0
4576,大銀微系統,108,Y1,109/06/24,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.04,4716330,0.06,707450
4576,大銀微系統,108,Y1,109/06/24,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.04,4716330,0.06,707450
4576,大銀微系統,108,Y1,109/06/24,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.04,4716330,0.06,707450
4576,大銀微系統,108,Y1,109/06/24,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.04,4716330,0.06,707450
4577,達航科技,108,Y1,109/05/26,108/01/01~108/12/31,股東會確認,1.05287,45000000,0.0,0
4577,達航科技,108,Y1,109/05/26,108/01/01~108/12/31,股東會確認,1.05287,45000000,0.0,0
4577,達航科技,108,Y1,109/05/26,108/01/01~108/12/31,股東會確認,1.05287,45000000,0.0,0
4577,達航科技,108,Y1,109/05/26,108/01/01~108/12/31,股東會確認,1.05287,45000000,0.0,0
4580,捷流閥業,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,5.0,195660000,0.0,0
4580,捷流閥業,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,5.0,195660000,0.0,0
4580,捷流閥業,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,5.0,195660000,0.0,0
4580,捷流閥業,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,5.0,195660000,0.0,0
4581,光隆精密-KY,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,3.0,101697000,0.0,0
4581,光隆精密-KY,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,3.0,101697000,0.0,0
4581,光隆精密-KY,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,3.0,101697000,0.0,0
4581,光隆精密-KY,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,3.0,101697000,0.0,0
4609,唐鋒,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4609,唐鋒,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4609,唐鋒,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4609,唐鋒,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4702,中美實,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4702,中美實,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4702,中美實,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4702,中美實,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
4706,大恭,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.6,47418056,0.0,0
4706,大恭,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.6,47418056,0.0,0
4706,大恭,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.6,47418056,0.0,0
4706,大恭,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.6,47418056,0.0,0
4707,磐亞,108,Y1,109/06/02,108/01/01~108/12/31,股東會確認,0.15,42985077,0.55,15761194
4707,磐亞,108,Y1,109/06/02,108/01/01~108/12/31,股東會確認,0.15,42985077,0.55,15761194
4707,磐亞,108,Y1,109/06/02,108/01/01~108/12/31,股東會確認,0.15,42985077,0.55,15761194
4707,磐亞,108,Y1,109/06/02,108/01/01~108/12/31,股東會確認,0.15,42985077,0.55,15761194
4711,永純,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.6,36633600,0.0,0
4711,永純,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.6,36633600,0.0,0
4711,永純,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.6,36633600,0.0,0
4711,永純,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.6,36633600,0.0,0
4714,永捷,108,H2,109/06/18,108/07/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.1,10326715,0.9,9294043
4714,永捷,108,H2,109/06/18,108/07/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.1,10326715,0.9,9294043
4714,永捷,108,H1,不適用,108/01/01~108/06/30,董事會決議,0.0,0,0.0,0
4714,永捷,108,H2,109/06/18,108/07/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.1,10326715,0.9,9294043
4714,永捷,108,H1,不適用,108/01/01~108/06/30,董事會決議,0.0,0,0.0,0
4714,永捷,108,H1,不適用,108/01/01~108/06/30,董事會決議,0.0,0,0.0,0
4714,永捷,108,H2,109/06/18,108/07/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.1,10326715,0.9,9294043
4714,永捷,108,H1,不適用,108/01/01~108/06/30,董事會決議,0.0,0,0.0,0
4716,大立,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.5,36387281,0.0,0
4716,大立,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.5,36387281,0.0,0
4716,大立,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.5,36387281,0.0,0
4716,大立,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.5,36387281,0.0,0
4720,德淵,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.0,26752785,0.0,0
4720,德淵,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.0,26752785,0.0,0
4720,德淵,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.0,26752785,0.0,0
4720,德淵,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.0,26752785,0.0,0
4721,美琪瑪,108,Y1,109/06/30,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,2.44,182966582,0.0,0
4721,美琪瑪,108,Y1,109/06/30,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,2.44,182966582,0.0,0
