"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"2734 - 易飛網","股東會確認","113年 年度","113/01/01~113/12/31","1","114/05/13","114/06/25","       -159,035,062","         43,321,574","       -115,713,488","       -115,713,488","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第三十條本公司年度如有獲利(所謂獲利，係指稅前利益扣除分派員工酬勞及董事酬勞前之利
益，是以一次分派分式為之)，應提撥百分之二至百分之十五為員工酬勞，由董事會決議以股
票或現金分派發放，其發放對象包含符合一定條件之從屬公司員工；本公司得以上開獲利數
額，由董事會決議提撥不得高於百分之五為董事酬勞。員工酬勞及董事酬勞分派案應提股東
會報告。
但公司尚有累積虧損(包括調整未分配盈餘金額)時，應預先保留彌補數額，再依前項比例提
撥員工酬勞及董事酬勞。
年度決算後如有本期稅後淨利，除依法繳納所得稅外，應先彌補累積虧損(包括調整未分配盈
餘金額)，次就其餘額提存百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司實收資
本總額時，得不再提列，其餘再依相關法令或主管機關規定，提列或迴轉特別盈餘公積，如
尚有餘額，併同期初未分配盈餘(包括調整未分配盈餘金額)，由董事會擬具盈餘分配議案，
提請股東會決議分派股東股息紅利。
股利政策：
 1. 本公司所營事業目前處於營運成長階段，須以保留盈餘因應營運成長及投資需求之資
金，現階段採取剩餘股利政策，並考量平衡股利以不低於當年度稅後淨利之百分之五十分配，
但董事會得考量公司實際資金狀況後，擬具分配議案提請股東會決議之。
 2. 盈餘之分派採現金股利及股票股利兩種方式配合發放，惟其中現金股利不低於股利總額
百分之二十，但股東會得視未來資金規劃調整之。","",
"2736 - 富野","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/24","114/06/10","        105,688,205","        -98,084,800","          7,603,405","          7,603,405","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第廿八之一條：本公司年度總決算如有本期稅後淨利，應先彌補累積虧損(包括調整未分配盈餘金額)，依法提撥百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，不在此限；另視公司營運需要及法令規定提列或迴轉特別盈餘公積，如尚有盈餘，併同期初未分配盈餘(包括調整未分配盈餘金額)，由董事會擬具盈餘分配議案，提請股東會決議分派之。
第廿九條：本公司屬觀光產業，企業的生命循環正處成長期，故未來的股利政策，除依公司法及本公司章程規定外，將視公司資本規劃及經營成果，決定每年股利分派方式。惟原則採取股利穩定暨平衡政策，並於每年股東常會前由董事會依據經營結果、財務狀況及資本規劃情形，擬訂盈餘分派方式(現金股利或股票股利)及金額，其中現金股利比率不低於股利總額百分之二十。惟此項股東現金股利之比率，得視當年度實際獲利及資金需求狀況，經股東會決議調整之。","",
"2740 - 天蔥","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/06","114/04/18","       -357,992,273","        -59,331,431","       -313,989,024","                  0","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第19條之1：
公司年度總決算如有盈餘，應先提繳稅款、彌補累積虧損，次提10%為法定盈餘公積，其餘除派付股息外，如尚有盈餘，再由股東會決議分派股東紅利。
第19條之2：
本公司目前產業發展屬成長階段，基於營運資金需求及長期財務規劃，本公司擬採取平衡股利政策，適度以股票股利及現金股利方式發放，惟現金股利部分不得低於全部股利總數之百分之十，其盈餘分派之種類及比率得視公司當期資金狀況及獲利情形，由董事會擬具盈餘分派議案經股東會通過。","",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"2743 - 山富","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/11","114/06/11","        152,386,533","        260,655,090","        386,976,114","        206,917,614","2.00000000","0.0","0.0","         72,023,400","3.00000000","0.0","0.0","         10,803,510","第三十條之一 本公司年度決算如有稅後淨利，先彌補累積虧損後，如有剩餘再依餘額提 10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年就當年度盈餘減除彌補累積虧損、提列法定公積及特別盈餘公積後之餘額提撥不低於30%分配股東股息紅利，惟當年度盈餘低於實收股本10%時，得不予分配；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之20%。","",
"2745 - 五福","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/10","114/06/16","         88,176,202","        306,617,803","        364,132,225","        144,376,806","6.50000000","0.0","0.0","        219,755,419","0.0","0.0","0.0","                  0","公司年度總決算如有本期稅後淨利，應先彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本總額時，得不再提列，次依法令或主管機關規定提列或迴轉特別盈餘公積；如尚有餘額，併同期初未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
股利政策係評估公司未來之資本預算，規劃未來之資金需求、財務結構及盈餘等情形，每年就可供分配盈餘提撥不低於百分之十分配股東股息紅利，惟累積可供分配盈餘低於實收資本額百分之十時，得不予分配。股利之發放比例以現金及股票平衡政策為原則，其中現金股利不低於股利發放總額百分之十。","",
"2751 - 王座","董事會決議","113年 下半年","113/07/01~113/12/31","1","114/03/05","不適用","            388,838","         81,053,872","         73,977,523","          1,457,523","3.70000000","0.0","0.80000000","         88,200,000","0.0","0.0","0.0","                  0","本公司股利政策，係配合目前及未來之發展計畫、
考量投資環境、資金需求及國內外競爭狀況，並兼
顧股東利益等因素，每年提撥不低於當年度盈餘之
百分之十分配股東股息紅利，若當年度虧損或以往
年度尚有盈餘時，得分配以往年度之盈餘，惟當年度累積可分配盈餘
(即可分配盈餘加計以前年度未
分配盈餘)低於本公司實收股本百分之十時，
得不分派股息或紅利與股東；股東股息紅利之發放
得以現金股利或股票股利方式為之，其中現金股利
所佔比率不低於股東股利分配數百分之三十。","無",
"2751 - 王座","董事會決議","113年 上半年","113/01/01~113/06/30","1","113/08/08","不適用","         12,479,350","         33,476,433","         42,608,140","         42,608,140","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年提撥不低於當年度盈餘之百分之十分配股東股息紅利，若當年度虧損或以往年度尚有盈餘時，得分配以往年度之盈餘，惟當年度累積可分配盈餘(即可分配盈餘加計以前年度未分配盈餘)低於本公司實收股本百分之十時，得不分派股息或紅利與股東；股東股息紅利之發放得以現金股利或股票股利方式為之，其中現金股利所佔比率不低於股東股利分配數百分之三十。","無。",
"2752 - 豆府","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/11","不適用","         32,344,637","        414,235,705","        401,742,736","         28,028,682","14.00000000","0.0","0.0","        373,714,054","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，應先依法繳納稅捐，彌補累積虧損後，次提
列10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得
不再提列；其餘再依法令規定或營運必要提列或迴轉特別盈餘公積後，
為當年度可分配盈餘，併同以前年度累積之未分配盈餘，作為累積可分
配之盈餘，並得酌予保留部分盈餘後，由董事會擬具盈餘分配議案，提
請股東會決議分派股東股息紅利。每年就累積可分配之盈餘提撥不低於
百分之三十作為股東股息紅利，其中現金股利分派不得低於股東股息紅
利總額百分之二十。
本公司分派股息及紅利或法定盈餘公積及資本公積之全部或一部如以
發放現金之方式為之，授權董事會以三分之二以上董事之出席，及出席
董事過半數同意後為之，並報告股東會。","無",
"2754 - 亞洲藏壽司","股東會確認","113年 年度","113/01/01~113/12/31","1","114/05/09","114/06/26","        445,117,039","        108,086,748","        546,085,140","        508,596,340","0.80000000","0.0","0.0","         37,488,800","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達公司實收資本額時，得不再提列，並依法令或主管機關規定提列或迴轉特別盈餘公積；如尚有餘額，併同期初累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。本公司正處於成長階段，基於資本支出、業務擴充需要及健全財務規劃以求永續發展，本公司股利政策係配合目前及未來之發展計畫、考量投資環境及資金需求等因素，每年就當年度淨利提撥不低於10%分配股東，股東紅利之分派得以現金或股票方式發放，其中現金股利之發放以不低於當年度全部股利之10%。","",
"2755 - 揚秦","股東會確認","113年 年度","113/01/01~113/12/31","1","114/02/26","114/05/27","        125,098,005","        176,096,399","        284,326,466","        133,626,466","3.00000000","0.0","0.0","         90,420,000","2.00000000","0.0","0.0","          6,028,000","本公司處於企業成長階段，股利政策係依據公司營運發展不同階段、獲利狀況、未來投資營運計劃及產業環境變化，並兼顧股東權益及公司長期財務規劃等因素，每年就可供分配盈餘適度採股票股利或現金股利方式發放，其中現金股利之比率不低於股利總數之30％。","",
"2756 - 聯發國際","董事會決議","113年 第4季","113/10/01~113/12/31","1","114/03/07","不適用","         28,769,009","         21,491,486","         44,323,941","         12,745,875","1.30000000","0.0","0.0","         31,578,066","0.0","0.0","0.0","                  0","　　本公司於每季終了後分派盈餘或彌補虧損。
　　本公司分派盈餘時，應先預估並保留應納稅捐、依法彌補虧損及提撥百分之十為法定盈餘公積，
但法定盈餘公積累積已達本公司實收資本額時，得不再提列。本項盈餘分派以現金發放者，由董事會
決議；以發行新股方式為之時，應提請股東會決議。
　　本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，
並兼顧股東利益等因素，每年就當年度可供分配盈餘提撥不低於百分之十為股東股息紅利，股東股息
及紅利得以股票股利或現金股利方式發放，其中現金股利之比率不低於股利總數之百分之十。","無。",
"2756 - 聯發國際","董事會決議","113年 第3季","113/07/01~113/09/30","1","113/11/07","不適用","         28,769,009","          9,659,036","         38,428,045","         38,428,045","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","　　本公司於每季終了後分派盈餘或彌補虧損。
　　本公司分派盈餘時，應先預估並保留應納稅
捐、依法彌補虧損及提撥百分之十為法定盈餘公
積，但法定盈餘公積累積已達本公司實收資本額
時，得不再提列。本項盈餘分派以現金發放者，
由董事會決議；以發行新股方式為之時，應提請
股東會決議。
　　本公司股利政策，係配合目前及未來之發展
計畫、考量投資環境、資金需求及國內外競爭狀
況，並兼顧股東利益等因素，每年就當年度可供
分配盈餘提撥不低於百分之十為股東股息紅利，
股東股息及紅利得以股票股利或現金股利方式發
放，其中現金股利之比率不低於股利總數之百分
之十。","無。",
"2756 - 聯發國際","董事會決議","113年 第2季","113/04/01~113/06/30","1","113/08/08","不適用","         20,611,167","         37,609,226","         58,220,393","         28,769,009","1.20000000","0.0","0.0","         29,451,384","0.0","0.0","0.0","                  0","　　本公司於每季終了後分派盈餘或彌補虧損。
　　本公司分派盈餘時，應先預估並保留應納稅捐、依法彌補虧損及提撥百分之十為法定盈餘公積，
但法定盈餘公積累積已達本公司實收資本額時，得不再提列。本項盈餘分派以現金發放者，由董事會
決議；以發行新股方式為之時，應提請股東會決議。
　　本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，
並兼顧股東利益等因素，每年就當年度可供分配盈餘提撥不低於百分之十為股東股息紅利，股東股息
及紅利得以股票股利或現金股利方式發放，其中現金股利之比率不低於股利總數之百分之十。","無。",
"2756 - 聯發國際","董事會決議","113年 第1季","113/01/01~113/03/31","1","113/05/10","不適用","         20,611,167","         18,628,446","         39,239,613","         39,239,613","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","　　本公司於每季終了後分派盈餘或彌補虧損。
　　本公司分派盈餘時，應先預估並保留應納稅捐、依法彌補虧損及提撥百分之十為法定盈餘公積，
但法定盈餘公積累積已達本公司實收資本額時，得不再提列。本項盈餘分派以現金發放者，由董事會
決議；以發行新股方式為之時，應提請股東會決議。
　　本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，
並兼顧股東利益等因素，每年就當年度可供分配盈餘提撥不低於百分之十為股東股息紅利，股東股息
及紅利得以股票股利或現金股利方式發放，其中現金股利之比率不低於股利總數之百分之十。","無。",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"2916 - 滿心","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/12","不適用","         30,359,943","        248,074,240","        258,187,497","         25,530,736","3.60000000","0.0","0.0","        232,656,761","0.0","0.0","0.0","                  0","依本公司章程第19條之1所載「本公司股利政策，係配合目前及未來之發展計畫、考量投資環境，因應未來資金需求及長期財務規劃，並兼顧股東利益等因素，每年就當年度可供分配盈餘提撥不低於百分之五十分配股東紅利，惟累積可供分配盈餘低於實收股本百分之十得不予分配。其中現金股利不低於股利總額百分之二十，惟每股發放現金股利不足一元時，得全數發放股票股利。」","無",
"2924 - 宏太-KY","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/27","114/06/18","       -152,611,967","        -67,563,497","       -191,304,699","       -191,304,699","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及競爭狀況，並兼顧股東利益等因素，每年就可供分配盈餘提撥不低於10%分配股東股息紅利，惟可供分配盈餘低於實收資本額30%時，得不予分配；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之10%。","",
"2926 - 誠品生活","董事會決議","113年 年度","113/01/01~113/12/31","1","114/02/27","不適用","                  0","         12,802,219","         10,073,417","            595,487","0.20000000","0.0","0.0","          9,477,930","0.0","0.0","0.0","                  0","第三十一條之一：本公司年度如有獲利，應提撥不低於百分之一為員工酬勞，及不高於百分之五為董事酬
勞。但公司尚有累積虧損時，則應先扣除累積虧損之數額後，再就餘額計算提撥。
員工酬勞得以股票或現金為之，其發放對象得包括符合董事會所訂一定條件之控制或從屬公司員工。
有關員工酬勞及董事酬勞之發放相關事宜，悉依相關法令規定辦理，並由董事會議定之。

第三十二條：股息及紅利之分派，以各股東持有股份之比例為準。公司無盈餘時，不得分派股息及紅利。

第三十三條：本公司每年度決算如有盈餘時，應依法提撥應納營利事業所得稅、彌補歷年虧損，如尚有餘
額應依法提列百分之十為法定盈餘公積，但法定盈餘公積已達實收資本額時，不在此限。其次再依法令或
主管機關規定提列特別盈餘公積，就其餘額，加計上年度累積未分配盈餘數，為累積可分配盈餘，由董事
會擬具分派議案，提請股東會決議分派之；若其中應分派股息及紅利之全部或一部以現金發放者，授權得
由董事會以三分之二以上董事之出席，及出席董事過半數之決議通過，並報告股東會。
本公司依公司法第二四一條規定，將資本公積或法定盈餘公積之全部或一部按股東原有股份之比例發給新
股或現金時，依前項決議之方法及程序辦理。

第三十三條之一：本公司股利政策以配合整體經營環境及產業成長特性，並通盤考量未分配盈餘、資本公
積、財務結構及營運狀況等因素來分配，以求穩定經營發展，並保障投資人權益。股東紅利之分派得以現
金紅利或股票紅利之方式為之，惟現金紅利之發放以不低於當年度股東紅利之百分之十為限。","無",
"2937 - 集雅社","現金股利經董事會決議、增資配股經董事會擬議","113年 年度","113/01/01~113/12/31","1","114/03/11","114/06/19","        256,703,806","        152,984,782","        397,316,660","        278,565,818","2.00000000","0.0","0.0","         79,167,228","1.00000000","0.0","0.0","          3,958,361","本公司應於每會計年度終了後進行盈餘分派或虧損撥補。分派盈餘時，應先預估並保留應納稅捐、
依法彌補虧損及提列法定盈餘公積。但法定盈餘公積，已達實收資本額時，不在此限。本項盈餘分
派以現金發放者，應經董事會決議;以發行新股方式為之時，始應依規定由股東會決議辦理。
本公司董事會經三分之二以上董事之出席，及出席董事過半數之決議，將應分派股息及紅利、資本
公積或法定盈餘公積之全部或一部以發放現金之方式為之，並報告股東會，不適用前項應經股東會
決議之規定。
本公司股&#63965;政策係考&#63870;未來資&#63754;需求、產業競爭狀況、財務結構及盈餘等情形，因本公司營運正處
於穩定成長階段，需保留盈餘以因應營運及投資需求之資金，現階段採用剩餘股&#63965;政策，年度分派
股東股息及紅利以不低於前項當年度可分配盈餘百分之十，其中現&#63754;股&#63965;不得低於當年度股利分派
總額百分之二十。","無",
"2941 - 米斯特","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/14","不適用","          6,790,874","         49,899,447","         52,030,800","          2,782,800","3.20000000","0.0","0.0","         49,248,000","0.0","0.0","0.0","                  0","公司年度總決算如有盈餘，應先提繳稅款，彌補累積虧損，次提百分之十為法定盈餘公積。但法定盈餘公積累積已達本公司實收資本額時，不在此限。次依法令或主管機關規定提列或迴轉特別盈餘公積，如尚有盈餘，連同期初未分配盈餘作為可供分配盈餘，由董事會擬具盈餘分派議案，提請股東會決議分派股東股息紅利。
前項盈餘以現金分配者，授權由董事會以三分之二以上董事出席及出席董事過半數之決議分派之，並報告股東會；以股票分配者，應經股東會決議。
本公司股利政策，以平衡股利政策為主，將視目前及未來之發展計畫、投資環境、資金需求、國內外競爭狀況及資本預算等因素，兼顧股東利益與資本適足率，每年就可供分配盈餘提撥不低於百分之十分配股東股息紅利，惟累積可供分配盈餘低於實收資本額百分之十時，得不予分配；為達平衡穩定之股利政策，本公司股利分派時，得以現金或股票方式為之，其中現金股利不得低於股利總額百分之十。","無",
"2947 - 振宇五金","現金股利經董事會決議、增資配股經股東會確認","113年 下半年","113/07/01~113/12/31","1","114/02/26","114/05/28","        133,231,160","         32,905,533","        162,846,140","        122,382,080","1.10000000","0.0","0.0","         21,195,460","1.00000000","0.0","0.0","          1,926,860","本公司盈餘分派或虧損撥補，於每半會計年度終了後為之。本公司前半會計年度有盈餘分派或虧損撥補議案者，應於後半會計年度終了前，連同營業報告書及財務報表交審計委員會查核後，提董事會決議。本公司依上述規定分派盈餘而以發行新股方式為之時，應依公司法第二百四十條規定辦理；分派盈餘或將法定盈餘公積及資本公積之全部或一部，按股東原有股份之比例以現金發放者，應經董事會決議，並報告股東會，無須提交股東會請求承認。","",
"2947 - 振宇五金","董事會決議","113年 上半年","113/01/01~113/06/30","1","113/09/19","不適用","        122,097,725","         33,780,039","        155,877,764","        136,609,164","1.00000000","0.0","0.0","         19,268,600","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損撥補，於每半會計年度終了後為之。本公司前半會計年度有盈餘分派或虧損撥補議案者，應於後半會計年度終了前，連同營業報告書及財務報表交審計委員會查核後，提董事會決議。本公司依上述規定分派盈餘而以發行新股方式為之時，應依公司法第二百四十條規定辦理；分派盈餘或將法定盈餘公積及資本公積之全部或一部，按股東原有股份之比例以現金發放者，應經董事會決議，並報告股東會，無須提交股東會請求承認。","無",
"2948 - 寶陞","現金股利經董事會決議、增資配股經董事會擬議","113年 年度","113/01/01~113/12/31","1","114/03/11","114/06/16","        168,712,201","         65,594,074","        227,746,868","        163,146,868","1.82000000","0.0","0.0","         54,600,000","0.33333333","0.0","0.0","          1,000,000","本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，不在此限，並依法令或主管機關之規定提列或迴轉特別盈餘公積；如尚有餘額，併同以前年度累積未分配盈餘，作為可供分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東紅利。
公司分派股東紅利、資本公積或法定盈餘公積之全部或一部以發放現金之方式為之，授權董事會以三分之二以上董事之出席，及出席董事過半數同意後為之，並報告股東會。","無。",
"2949 - 欣新網","現金股利經董事會決議、增資配股經股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/11","114/06/19","        227,910,829","         84,821,999","        303,282,005","        226,061,005","1.00000000","0.0","0.0","         24,910,000","2.10000000","0.0","0.0","          5,231,100","本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，
並兼顧股東利益等因素，每年就可供分配盈餘提撥不低於百分之十分配股東股息紅利，
惟累積可供分配盈餘低於實收股本百分之五時，得不予分配；
分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之百分之十。
本公司有重大投資計畫時，經董事會擬具及股東會決議得不發放現金股利。
本公司將應分派股息及紅利、法定盈餘公積及資本公積之全部或一部，如以發放現金之方式為之， 授權董事會以三分之二以上董事之出席，及出席董事過半數同意後為之，並報告股東會。","",
"3064 - 泰偉","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/10","114/06/17","        -35,785,949","            591,656","        -32,836,712","        -32,836,712","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年就可供分配盈餘提撥不低於百分之二十分配股東股息紅利；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利之比率不低於股利總額之百分之十。","",
"3066 - 李洲","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/14","114/06/13","       -123,533,277","        107,597,465","        -15,935,812","        -15,935,812","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司總決算如有盈餘，應先提繳稅款，彌補
以往虧損，次提百分之十為法定盈餘公積，並
依法提列特別盈餘公積或迴轉特別盈餘公積，
再加計以前年度累積未分配盈餘後，餘額為累
積可分配盈餘，由董事會擬具分配案就累積可
分配盈餘提請股東會決議分派或保留之，分配
項目為：(1)員工紅利3﹪至10﹪、(2)董監酬
勞不高於百分之五及(3)股東紅利。","",
"3067 - 全域","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/12","114/06/16","         41,935,974","        -20,177,755","         21,758,219","         21,758,219","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","股利政策：本公司股利依據公司法及本公司章程之規定，配合公司資本規劃，達成穩健經營目標為原則，未來股利發放之流程、方式及金額如下：
一、股利發放流程：
本公司股利發放流程依公司法規定於每營業年度終了，由董事會考量公司獲利狀況及未來營運需求，擬定盈餘分配議案，提請股東會承認後辦理。
二、股利發放方式：
本公司股利發放方式將採盈餘轉增資、資本公積轉增資與現金股利三種方式配合。
三、股利發放政策：
本公司股利之發放比例以配發現金股利不低於20%為原則，餘以股票股利發放之。","",
"3071 - 協禧","董事會決議","113年 年度","113/01/01~113/12/31","1","114/05/08","不適用","         64,157,223","         88,944,603","        220,947,454","        131,847,454","0.81000000","0.0","0.0","         89,100,000","0.0","0.0","0.0","                  0","公司年度總決算如有盈餘，應先提繳稅款、彌補累積虧損，次提10% 為法定盈餘公積，但法定盈餘公積累積已達本公司實收資本額時不在此限，另依法令規定提列或迴轉特別盈餘公積，如尚有盈餘，併同累積未分配盈餘，由董事會擬具盈餘分配議案，以發行新股方式為之時 ，應提請股東會決議分派之。
本公司授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，將應分派股息及紅利或法定盈餘公積及資本公積之全部或一部，以發放現金之方式為之，並報告股東會。
因本公司所屬產業景氣與發展趨勢變化快速，股利政策係視當年度之盈餘狀況，兼顧整體視當年度之盈餘狀況，兼顧整體環境，相關法令規定，公司長期發展計劃及穩健財務結構之前提，採行平衡股利政策，若有發放現金股利，則至少佔當年度全部股利之百分之十。","無",
"3073 - 天方能源","董事會擬議","113年 年度","113/01/01~113/12/31","1","114/03/07","114/06/18","          7,440,308","         24,198,108","         30,285,814","          6,171,094","0.0","0.0","0.0","                  0","0.65000000","0.0","0.0","          2,411,472","本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提百分之十為法定
盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定
提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配
議案，提請股東會決議分派股東股息紅利。

本公司未來股利之發放將採盈餘轉增資、資本公積轉增資及現金股利三方式配合處理，
並依據國內外競爭狀況、公司目前及未來營運之資金需求、財務結構及盈餘之情形
等因素綜合考量，未來之股利將以現金股利為主，每年現金股利發放總額不低於當年度
擬發放股東紅利總額百分之五十，惟此項盈餘分派之種類及比率，得視當年度獲利及
資金狀況，經股東會決議調整之。","無",
"3078 - 僑威","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/12","不適用","      1,874,958,211","      1,278,573,871","      3,166,224,355","      2,256,660,099","4.00000000","0.0","0.0","        909,564,256","0.0","0.0","0.0","                  0","第廿一條之一：本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本條所稱盈餘、法定盈餘公積、資本公積以現金發放者，依公司法第二百四十條、第二百四十一條規定授權董事會決議辦理，並報告股東會。
第廿一條之二：本公司股利政策，為求公司持續經營及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年依法由董事會擬具盈餘分配案，提報股東會。
股東紅利就累積可分配盈餘提撥，其中應不低於當年度可分配盈餘之10%；惟累積可供分配盈餘低於實收股本之20%時，得不予分配。
分配股東紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之15%。","無。",
