"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"3289 - 宜特","董事會決議","110年 第1季","110/01/01~110/03/31","1","110/04/29","不適用","        117,914,268","         54,186,510","        165,670,713","         72,095,592","1.00000000","0.0","0.0","         93,575,121","0.0","0.0","0.0","                  0","第十八條之一: 
本公司盈餘分派或虧損撥補得於每季終了後為
之，盈餘分派以現金發放者，依公司法第二百
二十八條之一及第二百四十條第五規定由董事
會決議辦理，並報告股東會，無須提交股東會
請求承認。
本公司分派盈餘時，應先彌補累積虧損(包含
調整未分配盈餘金額)，依法提撥百分之十為
法定盈餘公積；但法定盈餘公積累積已達本公
司實收資本總額時，不在此限。次依法令或主
管機關規定提撥或迴轉特別盈餘公積。嗣餘盈
餘，連同期初未分配盈餘(包含調整未分配盈
餘金額)，由董事會視營運需要的情形保留部
分盈餘後，擬具盈餘分配議案，決議分派股東
股息紅利。
本公司將考量公司所處環境及成長階段，因應
未來資金需求及長期財務規劃，滿足股東對於
現金流入之需求。就可分配盈餘扣除前項之規
定後，提撥分派股東股利，股東股利分配，現
金股利佔股利總額10%~100%，股票股利佔股利
總額之0%~90%。 
若當年度本公司無盈餘可分派，或雖有盈餘但
餘數額遠低於本公司先前一年度實際分派之盈
餘，或依公司財務、業務及經營面等因素之考
量，得將公積全部或一部依法令或主管機關規
定分派，其以現金分派者，得由董事會依公司
法第二百四十一條規定決議辦理，並報告股東
會，無須提交股東會請求承認。","無",
"3290 - 東浦","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/18","111/06/14","         34,838,997","         76,728,649","         90,601,342","         40,826,879","0.50000000","0.0","0.0","         49,774,463","0.0","0.0","0.0","                  0","本公司年度總決算如有盈餘，應先提繳稅款
、彌補歷年累積虧損，次提10%為法定盈餘
公積，並依法令或主管機關規定提撥或迴轉
特別盈餘公積，如尚有盈餘，其餘額再加計
以前年度累積未分配盈餘由董事會擬具分派
議案，提請股東會決議後分派之。
股利發放金額係依據公司當年度盈餘及以前
年度之累積盈餘，考量公司獲利情形、資本
結構及未來營運需求後，決定公司擬分配之
股利；股利發放政策，以股本適足性及資金
運用需求評估當年度股票股利與現金股利之
比例。","",
"3293 - 鈊象","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/21","111/06/27","      1,868,438,357","      4,734,705,886","      6,608,241,275","      2,381,217,875","50.00000000","0.0","0.0","      3,522,519,500","10.00000000","0.0","0.0","         70,450,390","本公司年度總決算如有本期稅後淨利（包括調整未分配盈餘金額），應先彌補累
積虧損，依法提撥10%為法定盈餘公積；但法定盈餘公積累積已達本公司實收資
本總額時不在此限。次依法令或主管機關規定提撥或迴轉特別盈餘公積。嗣餘
盈餘，連同期初未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派
股東股息紅利。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國
內外競爭狀況，並兼顧股東利益等因素，每年就可供分配盈餘提撥不低於10%
分配股東股息紅利，惟可供分配盈餘低於實收股本90%時，得不予分配；分配股
東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之20%。
惟此項盈餘分派之種類及比率，得視當年度實際獲利及資金狀況經股東會決議調
整之。","",
"3294 - 英濟","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/18","111/06/08","        166,305,830","         23,993,550","        163,738,890","        130,734,910","0.25000000","0.0","0.0","         33,003,980","0.0","0.0","0.0","                  0","公司年度總決算如有盈餘，應先提繳稅款、彌
補歷年累積虧損，次提當年度稅後淨利10%為
法定盈餘公積，但法定盈餘公積已達實收資本
總額時，不在此限；並得依法令或主管機關規
定提列或迴轉特別盈餘公積。其餘額加計上年
度累積未分配盈餘，即為可分配盈餘，並得視
營運狀況酌予保留部分盈餘，由董事會擬具分
派案，提請股東會決議後分派之。股利之配發
得以現金或股票方式為之，惟現金股利之配發
不低於股利總額30%。","",
"3297 - 杭特","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/08","111/05/26","         -9,739,641","        -15,122,415","        -24,538,948","        -24,538,948","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司年度如有獲利，應提撥1%~25%為員工酬勞及不高於5%為董監
酬勞，但公司尚有累積虧損時，應先預留彌補虧損數。本公司年度
總決算如有盈餘，除依法完納稅捐外，應先彌補累積虧損，再提百
分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額
時，得不再提列，並再按法令規定提列或迴轉特別盈餘公積，如尚
有盈餘，連同累積未分配盈餘，作為可供分配之盈餘，惟得視業務
狀況酌予保留一部份後，由董事會依本公司股利政策擬具股東紅利
分配議案，提請股東會決議，按股份總數比例分配之。
員工酬勞分派案由董事會決議以股票或現金分派發放；員工酬勞之
分配對象得包含從屬公司之員工。
基於公司營運之需要暨股東權益最大化之考量，股利分派採取剩餘
股利政策，依據本公司未來之資本預算規劃，衡量未來年度之資金
需求，並綜合考量獲利狀況、財務結構及對每股盈餘稀釋程度等因
素，以現金股利佔30%-100%，股票股利佔0%-70%之原則發放股利。","",
"3303 - 岱稜","董事會決議","110年 年度","110/01/01~110/12/31","1","111/02/24","不適用","        113,560,312","        150,614,777","        242,621,887","        157,940,341","0.90000000","0.0","0.55000000","        136,431,379","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司依公司法第二百四十條第五項規定，授權董事會以三分之二以上董事出席，及出席董事過半數之決議，將應分派股息及紅利或公司法第二百四十一條第一項規定之法定盈餘公積及資本公積之全部或一部，以發放現金之方式為之，並報告股東會。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年就當年度可分派之獲利提撥不低於百分之五十分配股東股息紅利，惟累積可供分配盈餘低於實收股本百分之三十時，得不在此限；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之百分之十。","無",
"3306 - 鼎天","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/14","111/06/09","         13,873,172","         53,167,840","         61,724,228","         21,238,066","0.80000000","0.0","0.0","         40,486,162","0.0","0.0","0.0","                  0","依據本公司依法修訂後之「公司章程」第十八條之一說明如下：
公司年度如有獲利，應提撥5%以上為員工酬勞及不高於5%為董事酬勞。但公司尚有累積虧損時，應預先保留彌補數額。
前項員工酬勞得以股票或現金為之，其給付對象得包括符合董事會所訂條件之公司員工。前項董事酬勞僅得以現金為之。
前兩項應由董事會決議行之，並報告股東會。","",
"3310 - 佳穎","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/16","111/06/15","                  0","         66,584,717","                  0","                  0","0.0","0.0","2.20000000","        114,174,293","0.0","0.0","0.0","                  0","本公司股利政策係依據營運規劃、投資計劃、資本預算及內外部環境變化由董事會予以訂定。因本公司目前處於營運成長階段，須以保留盈餘因應營運成長及投資需求之資金，現階段採取剩餘股利政策，並考量平衡股利，擬具適當之股利分派，其中現金股利不得低於股利總額百分之十。","",
"3313 - 斐成","股東會確認","110年 年度","110/01/01~110/12/31","1","111/02/25","111/05/27","       -723,016,607","         42,301,103","       -680,715,504","       -680,715,504","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第二十四條：	本公司年度如有獲利，應預先保留彌補累積虧損數額，再提撥員工酬勞及董事酬勞，其中，員工酬勞提撥比率應不低於百分之一且不高於百分之十五，董事酬勞不高於百分之三。員工酬勞及董事酬勞分派案，包含發放方式及發放數額，授權董事會決議後報告股東會。另員工分配酬勞之對象，得包括符合一定條件之從屬公司員工，相關辦法授權董事會制定之。
公司年度總決算如有盈餘，應先提繳稅款，彌補累積虧損，次提百分之十為法定盈餘公積。另視法令或主管機關規定提撥特別盈餘公積。如尚有盈餘由董事會擬具分派議案，提請股東會決議分派之。
第二十四條之一：本公司正值企業成長階段，考量所處環境及產業成長特性，並因應公司未來資金需求及長期財務規劃，股利之分派係採用剩餘股利政策，主要係依據公司未來之資本預算規劃來衡量未來年度之資金需求，然後先以保留盈餘融通所需之資金後，剩餘之盈餘才以現金股利及股票股利之方式分派，惟現金股利以不低於股利總額之百分之二十。","",
"3317 - 尼克森","董事會決議","110年 年度","110/01/01~110/12/31","1","111/03/18","不適用","        549,676,878","        354,067,603","        867,636,153","        794,134,293","1.20000000","0.0","0.0","         73,501,860","0.0","0.0","0.0","                  0","第十九條：本公司年度如有獲利，應提撥不低於百分之十為員工酬勞，
及不高於百分之五為董監酬勞。員工酬勞由董事會決議以股票或現金分派
發放，其發放對象包括符合一定條件之從屬或控制公司員工。但公司尚有
累積虧損時，應預先保留彌補數額，再依前述比例提撥員工酬勞及董監酬勞。
本公司年度總決算如有盈餘，應先提繳稅款、彌補累積虧損，次提百分之十
為法定盈餘公積(但法定盈餘公積已達本公司實收資本額時，得不再提列)，
其餘再依法提列或迴轉特別盈餘公積，如尚有盈餘，併同以前年度累積未分配
盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
分派股息及紅利之全部或一部如以發放現金之方式為之，應授權董事會以
三分之二以上董事之出席，及出席董事過半數同意後為之，並報告股東會，
不適用前項應經股東會決議之規定。
第十九條之一：本公司股利之分派，係配合當年度之盈餘狀況，以股利穩定為
原則，公司目前正處於成長階段，基於公司未來資金需求及長期財務規劃，
就十九條可分配盈餘分派股東股利，得以現金股利、股票股利或部分現金股利
部分股票股利等方式為之，其中現金股利不得低於股利總額百分之十。","無。",
"3322 - 建舜電","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/17","111/06/16","        -10,983,800","        178,989,939","        125,237,872","         60,983,640","0.60000000","0.0","0.0","         64,254,232","0.0","0.0","0.0","                  0","公司年度總決算如有盈餘，應先提繳稅款，彌
補以往虧損，次提10%為法定盈餘公積，但法
定盈餘公積已達本公司實收資本額時不在此
限；另視公司營運需要及法令規定提列特別盈
餘公積，其餘除派付股息外，如尚有盈餘併同
期初未分配盈餘，由董事會擬具盈餘分配案提
請股東會決議分派之。公司得依財務、業務及
經營面等因素之考量將當度可分配盈餘提撥
百分之十以上分派股東紅利，惟可分配盈餘金
額不足500萬元時得不分派。分配股東股息紅
利時，得以現金或股票方式為之，其中現金股
利不低於股利總額之10%。","",
"3323 - 加百裕","董事會決議","110年 年度","110/01/01~110/12/31","1","111/03/04","不適用","        400,770,916","        254,076,416","        685,048,319","        524,436,491","2.00000000","0.0","0.0","        160,611,828","0.0","0.0","0.0","                  0","本公司所屬產業正處於成長階段，分派股利之
政策，須視公司目前及未來之投資環境、資金
需求、國內外競爭狀況及資本預算等因素，兼
顧股東利益、平衡股利及公司長期財務規劃
等，每年依法由董事會擬具分派案，提報股東
會。公司得依財務、業務及經營面等因素之考
量，如公司當年度有盈餘可供分派，發放原則
為提撥當年度稅後淨利不低於百分之三十且現
金股利發放擬佔股東股利至少百分之五十","無",
"3324 - 雙鴻","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/10","111/06/02","      1,590,494,013","      1,132,672,705","      2,557,080,747","      2,040,516,195","6.00000000","0.0","0.0","        516,564,552","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘,依法繳納稅捐,彌補累積虧損後, 再提百分之十為法定盈餘公積,但法定盈餘公積已達本公司實收資本額時, 得不再提列,其餘再依法令規定提列或迴轉特別盈餘公積;如尚有餘額, 併同累積未分配盈餘,由董事會擬具盈餘分派議案, 提請股東會決議分派股東股息紅利。 本公司股利政策,係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況,並兼顧股東利益等因素,由董事會予以訂定, 分派股東股息紅利時,得以現金或股票方式為之, 其中現金股利不低於股利總額之百分之十。","",
"3325 - 旭品","董事會決議","110年 年度","110/01/01~110/12/31","1","111/03/18","不適用","                  0","        -59,310,747","        -58,825,207","        -58,825,207","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第十九條：本公司股利政策，係以永續經營、健全公司財務結構，以及考量未來營運發展等
因素，以現金股利或股票股利之方式分配盈餘，惟股票股利之分派比例以不高於
股利總額百分之五十。
第二十條：本公司年度決算如有獲利，扣除累積虧損後，如尚有餘額，應先提撥員工酬勞百
分之五至百分之十，及提撥董監酬勞不高於百分之三。
員工酬勞以股票或現金為之，應由董事會特別決議並報告股東常會。
本公司分配員工酬勞之對象，包含符合一定條件之控制或從屬公司員工。
第二十條之一：本公司年度決算如有盈餘，除依法繳納營利事業所得稅並彌補歷年虧損外，
應先提撥百分之十為法定盈餘公積，並依法令規定提列或迴轉特別盈餘公積，所
餘盈餘加計以前年度累積未分配盈餘後，扣除部分保留不擬予分配，餘由董事會
擬具分配案提請股東會決議分派之。
分派股息及紅利之全部或一部如以發放現金之方式為之，得授權董事會以三分之
二以上董事之出席及出席董事過半數之同意之，並報告股東會。","無",
"3332 - 幸康","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/30","111/06/29","        342,076,114","        106,008,533","        403,878,926","        355,774,680","1.00000000","0.0","0.0","         48,104,246","0.0","0.0","0.0","                  0","本公司年度總決算所得純益，依下列順序分派之：
1.依法提繳所得稅款。
2.彌補歷年虧損。
3.提撥百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司資本總額時，不在此限。
4.依法令規定或營運必要提列或迴轉特別盈餘公積。
扣除上述各項餘額後，由董事會就餘額併同以往年度之累積未分配盈餘擬具股東紅利分派議案，提請股東會決議分派之。
股東紅利之分派，得以股票股利或現金股利方式為之。
本公司之股利政策將配合未來公司所處環境及成長階段，基於資本支出、業務擴充需要及健全財務規劃以求永續發展，依公司未來之資本支出預算及資金需求情形，並考量股東對現金流入之需求等，就前述盈餘分派所分配之股東紅利中，於年度股東可獲分派股利每股達二元以上時，將保留至少百分之二十以現金股利方式發放。","",
"3339 - 泰谷","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/15","111/06/08","        -53,884,864","         80,515,749","         24,109,572","         24,109,572","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，加計保留盈餘調整數後，再提 10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
股利政策，本公司所處產業係屬成長之光電產業，為配合公司長期之業務發展，未來之資金需求及長期之財務規劃並兼股東利益每年發放的現金股利不低於當年度股利合計數之百分之十，惟實際發放金額方式，仍依以股東會決議之。","",
"3349 - 寶德","現金股利經董事會決議、增資配股經董事會擬議","110年 年度","110/01/01~110/12/31","1","111/03/30","111/06/23","            106,634","         60,162,181","         53,803,780","          7,567,265","0.80000001","0.0","0.0","         30,824,345","0.39999994","0.0","0.0","          1,541,217","第廿三條：本公司當年度如有獲利，應提撥5%至15%為員工酬勞，由董事會決議以股票或現金分派發放，其發放對象包含符合一定條件之控制或從屬公司員工；本公司得以上開獲利數額，由董事會決議提撥不高於3%為董事酬勞。員工酬勞及董事酬勞分派案應提股東會報告。
獲利係指稅前利益扣除董事酬勞及員工酬勞前之利益。
第廿四條：本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司之股利分配，係配合當年度之盈餘狀況，以股利穩定為原則，考量目前產業環境變化及公司資本結構並兼顧股東利益等因素，故以發放股票股利及現金股利搭配分發為主。每年就可供分配盈餘提撥不低於30%分配股東紅利，其中現金股利不得低於股利總額之百分之十。
股利分派實際分配比率或方式得視公司營運情形調整，由董事會擬訂分配案提請股東會報告之。","其他調整事項主係確定福利之精算損益。",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"3354 - 律勝","董事會決議","110年 年度","110/01/01~110/12/31","1","111/03/08","不適用","                  0","        -51,527,871","                  0","                  0","0.0","0.0","0.30000000","         21,027,428","0.0","0.0","0.0","                  0","第二十三條：公司年度如有獲利，應提撥不低於百分之八為員工酬勞及不高於百分
之五為董監事酬勞。但公司尚有累積虧損時，應予彌補。
第二十四條：本公司決算後如有盈餘，除依法提繳營利事業所得稅、彌補以往年度
虧損外，如尚有餘額，應先提法定盈餘公積百分之十，並依法提列或迴轉特別盈餘
公積後，再加計上年度累積未分配盈餘後，為累積可分配盈餘數。董事會依據未來
業務或轉投資需要等相關因素，擬具盈餘分派議案，提請股東會決議後分派之。
第二十四條之一：本公司考量產業環境多變及企業之成長性，因應未來資金需求及
長期規劃，並滿足股東對現金流入之需求，就第二十四條可分配盈餘提撥股東股利
部分，其中現金股利發放總額不得少於發放股利總額百分之五十。","無",
"3357 - 臺慶科","董事會決議","110年 年度","110/01/01~110/12/31","1","111/02/25","不適用","      1,613,903,113","      1,197,064,748","      2,691,414,038","      1,969,476,038","7.00000000","0.0","0.0","        721,938,000","0.0","0.0","0.0","                  0","本公司之股利政策，考量產業所處環境、公司成長階段、未來資金需求，財務結構及資本預算等因素，並兼顧股東利益、平衡股利及長期財務規劃等，每年在可供分配之範圍內，依法由董事會擬具分派案，提報股東會。每年就當年度淨利提撥不低於百分之三十分配股東。股東紅利之分派得以現金股利或股票股利之方式為之，惟現金股利分派之比例不低於股利總額之百分之十","無",
"3360 - 尚立","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/08","111/05/27","                  0","         99,826,180","         85,616,458","                  0","0.12600000","0.0","0.0","          8,664,558","1.12000000","0.0","0.0","          7,695,190","公司年度決算如有盈餘，應先彌補累積虧損，
依法提撥百分之十為法定盈餘公積；但法定
盈餘公積累積已達本公司實收資本總額時，
不在此限。次依法令或主管機關規定提撥或
迴轉特別盈餘公積。如尚有餘額，併同累積
未分配盈餘，由董事會擬具盈餘分配議案，
提請股東會決議分派股東股息紅利。
本公司企業生命週期正值穩定成長階段，股利
政策係考量發展計劃及產業環境變化，並兼顧
股東權益等因素，適度採取股票股利或現金股
利方式發放。每年就可供分配盈餘提撥不低於
百分之五十，分配股東股息紅利，惟累積
可供分配盈餘低於實收股本百分之二十時，
得不予分配；分配股東股息紅利時，
現金股利不低於股利總額之百分之十。","",
"3362 - 先進光","股東會確認","110年 年度","110/01/01~110/12/31","1","111/05/05","111/06/22","                  0","          4,076,838","                  0","                  0","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","公司年度總決算如有盈餘，應先提繳稅款，
彌補以往虧損，次提10%為法定盈餘公積，
但法定盈餘公積已達本公司實收資本額時
不在此限；另視公司營運需要及法令規定
提列或迴轉特別盈餘公積，如尚有盈餘併
同期初未分配盈餘，由董事會擬具盈餘分
配案提請股東會決議分派之。","",
"3363 - 上詮","董事會決議","110年 年度","110/01/01~110/12/31","1","111/02/24","不適用","         83,423,205","        201,643,764","        183,046,655","         41,743,327","1.60000000","0.0","0.0","        141,303,328","0.0","0.0","0.0","                  0","本公司年度總決算如有盈餘，依下列順序分派之： 
一、提繳稅捐。
二、彌補以往年度虧損。
三、提列百分之十為法定盈餘公積(但法定盈餘公積已達資本總額時不在此限)。
四、按法令規定提列、或迴轉特別盈餘公積。
五、如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司經董事會三分之二以上董事出席，及出席董事過半數同意之決議，將應分派股息、紅利、法定盈餘公積或資本公積之全部或一部以發放現金之方式為之，並報告股東會，不適用本章程有關股東會決議之規定。","無",
"3372 - 典範","董事會決議","110年 年度","110/01/01~110/12/31","1","111/03/01","不適用","        -60,592,919","        411,644,749","        314,391,923","        139,291,923","1.00000000","0.0","0.0","        175,100,000","0.0","0.0","0.0","                  0","本公司年度總決算如有盈餘，依下列順序分配之：
一、提繳稅款。
二、彌補已往虧損。
三、提列百分之十為法定盈餘公積，法定公積已達本公司資本額時，不在此限。
四、依法令規定提列特別盈餘公積。
五、在不影響業務狀況、法令規定及基於平衡股利政策時酌於保留一部份。
六、如尚有盈餘，其餘額加計累計未分配盈餘，由董事會擬具盈餘分派議案，
並依下列規定辦理：以發放現金之方式為之時，依公司法第二百四十條第五項規定，
授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，
將應分派之股息及紅利或公司法第二百四十一條第一項規定之法定盈餘公積
及資本公積之全部或一部分派之，並報告股東會；如以發行新股方式為之時，
依公司法第二百四十條規定提請股東會決議通過後分派之。

前項第四款提列之特別盈餘公積，係指如當年度帳列股東權益產生減
項金額(含金融商品未實現損失、累積換算調整數、未認列為退休
金成本之淨損失；如有未實現利益可合併計算)，自當年度稅後
盈餘與前期未分配盈餘提列相同數額之特別盈餘公積，屬前期累積
之股東權益減項金額，則自前期未分配盈餘提列相同數額之特別盈
餘公積不得分派。嗣後股東權益減項金額迴轉時，得就迴轉部份分派盈餘。

本公司將考量公司所處環境及成長階段，因應未來資金需求及長期財務規劃，
並滿足股東對現金流入之需求分派股東股利，其中現金股利
不得低於股利總額百分之五十。","無",
"3373 - 熱映","股東會確認","110年 年度","110/01/01~110/12/31","1","111/05/04","111/06/14","        268,749,866","        112,473,034","        403,696,261","        338,761,559","1.50000000","0.0","0.0","         64,934,702","0.0","0.0","0.0","                  0","第十八條：本公司年度總決算如有盈餘，應先依法繳納稅捐，再提百分之十為法定盈餘公積，
但法定盈餘公積已達本公司實收資本額時，得不再提列;其餘額再依法令規定提列或迴轉特別盈餘公積後，
併同累計未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
在競爭日益激烈的環境下，本公司為求永續經營，考量長期財務規劃及資金需求，故考量剩餘股利政策;
先以保留盈餘融通所需資金後，剩餘之盈餘才進行股利分派，依此訂定現金股利支付比率為總股利之50%以下，
餘額則配發股票股利。惟當本公司有較多盈餘或資金充裕時，可視當年度盈餘狀況酌予提高現金股利支付率。

第十八條之一：本公司年度總決算如有獲利，應先提撥百分之一以上為員工酬勞，及不高於百分之一
為董事、監察人酬勞。本公司如有以前年度累積虧損，於當年度有獲利須提撥員工酬勞前，應先彌補虧損，
其餘額再依前項比例提撥，又員工酬勞以股票或現金發放時，發放對象包含符合一定條件之從屬公司員工。
前項員工酬勞分派比率之決定，應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議行之。
前項員工酬勞以股票或現金為之，應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議行之，並報告股東會。","",
"3374 - 精材","股東會確認","110年 年度","110/01/01~110/12/31","1","111/02/10","111/05/26","      1,036,439,995","      1,877,082,456","      2,727,659,640","      1,913,566,692","3.00000000","0.0","0.0","        814,092,948","0.0","0.0","0.0","                  0","盈餘分派及股利政策:
　　依本公司章程規定，本公司年度如有獲利，應提撥不低於百分之一為員工酬勞及不高於百分之二為董事酬勞，且董事酬勞給付之對象不包括擔任本公司經理人之董事，員工酬勞及董事酬勞應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議行之，並報告股東會。但公司尚有累積虧損時，應預先保留彌補數額，再依規定比例提撥員工酬勞及董事酬勞。本公司年度決算如有盈餘，應先依法完納稅捐，彌補累積虧損後，次提撥百分之十為法定盈餘公積，如法定盈餘公積累積已達本公司實收資本額時，得不提列，其餘再依法令或主管機關規定應提列及迴轉特別盈餘公積後；如尚有餘額，併同累積未分配盈餘， 由董事會擬具股東紅利分派議案，提請股東會決議分派之。
本條第一項有關員工酬勞部份，其對象得包括從屬公司員工，其條件及分配方式，授權董事會決定之。
本條第一項之「獲利」係指稅前利益扣除分配員工酬勞及董事酬勞前之利益。
　　本公司股利發放政策係依據公司資本預算、中長期營運規劃及財務狀況，依下列原則經股東會決議後分派之：
一、公司得依財務、業務及經營面等因素之考量將當年度可分配盈餘全數分派。盈餘之分派得以股票股利或現金股利之方式為之，但因本公司目前正處於營運成長期，未來將視擴充計劃及投資資金之需求，於分派當年度可分配盈餘時，現金股利分派之比例以不低於股利總額之百分之五十。
二、於當年度公司無盈餘可分派，或雖有盈餘但盈餘數額遠低於公司前一年度實際分派之盈餘，或依公司財務、業務及經營面等因素之考量，得將公積全部或一部依法令或主管機關規定分派。","",
"3379 - 彬台","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/14","111/06/27","             32,615","         10,210,161","         13,674,038","          4,163,601","0.25000000","0.0","0.0","          9,510,437","0.0","0.0","0.0","                  0","本公司年度總決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提 10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，以發行新股方式為之時，應提請股東會決議後分派之。","",
"3388 - 崇越電","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/09","111/05/31","        833,297,236","        595,369,620","      1,368,217,294","        923,851,294","6.00000000","0.0","0.0","        444,366,000","0.0","0.0","0.0","                  0","公司年度決算如有盈餘，應先提繳稅款，彌補
以往虧損，次提10%為法定盈餘公積，但法定
盈餘公積已達本公司實收資本額時不在此限；
另視公司營運需要及法令規定提列特別盈餘公
積，如尚有盈餘併同期初未分配盈餘，由董事
會擬具盈餘分配案提請股東會決議分派之。
本公司股利政策係考量公司未來資金需求，依
公司盈餘、財務結構與未來營運計畫之資金需
求決定，並提撥累積之可分配盈餘百分之十至
百分之九十，由董事會擬具分配案提請股東會
決議後分派之。另股票或現金股利之分派比
率，其中股票股利以不高於百分之五十為限。
每年股東會仍得視產業狀況，以公司利益及發
展為最高原則，決定最適時適切之股利發放方
式。","",
